;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;13.7;1673.95;45.73;113.08;5170.93;3.53
2018-01-01 01:00:00;0.09;3.53;0.0;1673.95;44.16;0.0;0.0;3.53
2018-01-01 02:00:00;0.09;3.53;0.0;1673.95;42.24;0.0;0.0;3.53
2018-01-01 03:00:00;0.09;3.53;0.0;1673.95;39.29;0.0;0.0;3.53
2018-01-01 04:00:00;0.09;3.53;0.0;1673.95;36.0;0.0;0.0;3.53
2018-01-01 05:00:00;0.09;3.53;0.0;1673.95;41.99;0.0;0.0;3.53
2018-01-01 06:00:00;0.09;3.53;0.0;1673.95;42.25;0.0;0.0;3.53
2018-01-01 07:00:00;0.09;3.53;0.0;1673.95;44.97;0.0;0.0;3.53
2018-01-01 08:00:00;0.09;3.53;0.0;1673.95;45.0;0.0;0.0;3.53
2018-01-01 09:00:00;0.09;3.53;0.0;1673.95;44.94;0.0;0.0;3.53
2018-01-01 10:00:00;0.09;3.53;0.0;1673.95;45.04;0.0;0.0;3.53
2018-01-01 11:00:00;0.09;3.53;0.0;1673.95;46.67;0.0;0.0;3.53
2018-01-01 12:00:00;0.09;3.53;0.0;1673.95;46.99;0.0;0.0;3.53
2018-01-01 13:00:00;0.09;3.53;0.0;1673.95;44.16;0.0;0.0;3.53
2018-01-01 14:00:00;0.09;3.53;0.0;1673.95;45.26;0.0;0.0;3.53
2018-01-01 15:00:00;0.09;3.53;2.87;1673.95;47.84;23.69;1133.52;3.53
2018-01-01 16:00:00;0.09;3.53;13.7;1673.9;50.1;113.08;5665.06;3.53
2018-01-01 17:00:00;0.09;3.53;13.7;1673.86;54.3;113.08;6139.98;3.53
2018-01-01 18:00:00;0.09;3.53;13.7;1673.82;51.91;113.08;5869.73;3.53
2018-01-01 19:00:00;0.09;3.53;13.7;1673.77;51.38;113.08;5809.8;3.53
2018-01-01 20:00:00;0.09;3.53;13.35;1673.73;49.2;110.18;5420.69;3.53
2018-01-01 21:00:00;0.09;3.53;0.0;1673.73;45.73;0.0;0.0;3.53
2018-01-01 22:00:00;0.09;3.53;0.0;1673.73;44.84;0.0;0.0;3.53
2018-01-01 23:00:00;0.09;3.53;0.0;1673.73;38.11;0.0;0.0;3.53
2018-01-02 00:00:00;0.09;3.52;0.0;1673.73;19.19;0.0;0.0;3.52
2018-01-02 01:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.0;3.52
2018-01-02 02:00:00;0.09;3.52;0.0;1673.73;11.0;0.0;0.0;3.52
2018-01-02 03:00:00;0.09;3.52;0.0;1673.73;10.0;0.0;0.01;3.52
2018-01-02 04:00:00;0.09;3.52;0.0;1673.73;11.83;0.0;0.0;3.52
2018-01-02 05:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.0;3.52
2018-01-02 06:00:00;0.09;3.52;0.0;1673.74;40.6;0.0;0.01;3.52
2018-01-02 07:00:00;0.09;3.52;0.0;1673.74;46.99;0.0;0.0;3.52
2018-01-02 08:00:00;0.09;3.52;2.28;1673.73;47.95;18.81;901.93;3.52
2018-01-02 09:00:00;0.09;3.52;13.7;1673.69;49.9;113.08;5642.45;3.52
2018-01-02 10:00:00;0.09;3.52;13.7;1673.64;50.0;113.08;5653.75;3.52
2018-01-02 11:00:00;0.09;3.52;13.7;1673.6;49.7;113.08;5619.83;3.52
2018-01-02 12:00:00;0.09;3.52;0.0;1673.6;48.16;0.0;0.0;3.52
2018-01-02 13:00:00;0.09;3.52;0.0;1673.6;47.24;0.0;0.0;3.52
2018-01-02 14:00:00;0.09;3.52;0.0;1673.6;46.1;0.0;0.0;3.52
2018-01-02 15:00:00;0.09;3.52;0.0;1673.6;47.6;0.0;0.0;3.52
2018-01-02 16:00:00;0.09;3.52;0.0;1673.6;50.45;0.0;0.0;3.52
2018-01-02 17:00:00;0.09;3.52;13.7;1673.56;54.9;113.08;6207.82;3.52
2018-01-02 18:00:00;0.09;3.52;13.7;1673.52;57.18;113.07;6465.55;3.52
2018-01-02 19:00:00;0.09;3.52;13.7;1673.47;54.9;113.07;6207.81;3.52
2018-01-02 20:00:00;0.09;3.52;0.0;1673.47;51.2;0.0;0.0;3.52
2018-01-02 21:00:00;0.09;3.52;0.0;1673.47;48.82;0.0;0.0;3.52
2018-01-02 22:00:00;0.09;3.52;0.0;1673.47;45.14;0.01;0.41;3.52
2018-01-02 23:00:00;0.09;3.52;0.0;1673.47;40.09;0.0;0.0;3.52
2018-01-03 00:00:00;0.09;3.51;0.0;1673.47;42.75;0.0;0.0;3.51
2018-01-03 01:00:00;0.09;3.51;0.0;1673.47;35.02;0.0;0.0;3.51
