;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;0.0;1673.99;45.73;0.0;0.0;3.5195833333333333
2018-01-01 01:00:00;0.09;3.53;0.0;1673.99;44.16;0.0;0.0;3.5195833333333333
2018-01-01 02:00:00;0.09;3.53;2.57;1673.99;42.24;21.22;896.41;3.5195833333333333
2018-01-01 03:00:00;0.09;3.53;0.0;1673.99;39.29;0.0;0.0;3.5195833333333333
2018-01-01 04:00:00;0.09;3.53;0.0;1673.99;36.0;0.0;0.0;3.5195833333333333
2018-01-01 05:00:00;0.09;3.53;0.0;1673.99;41.99;0.0;0.0;3.5195833333333333
2018-01-01 06:00:00;0.09;3.53;0.0;1673.99;42.25;0.0;0.0;3.5195833333333333
2018-01-01 07:00:00;0.09;3.53;0.0;1673.99;44.97;0.0;0.0;3.5195833333333333
2018-01-01 08:00:00;0.09;3.53;0.0;1673.99;45.0;0.0;0.0;3.5195833333333333
2018-01-01 09:00:00;0.09;3.53;0.0;1673.99;44.94;0.0;0.0;3.5195833333333333
2018-01-01 10:00:00;0.09;3.53;0.0;1673.99;45.04;0.0;0.0;3.5195833333333333
2018-01-01 11:00:00;0.09;3.53;0.0;1673.99;46.67;0.0;0.0;3.5195833333333333
2018-01-01 12:00:00;0.09;3.53;0.0;1673.99;46.99;0.0;0.0;3.5195833333333333
2018-01-01 13:00:00;0.09;3.53;0.0;1673.99;44.16;0.0;0.0;3.5195833333333333
2018-01-01 14:00:00;0.09;3.53;0.0;1673.99;45.26;0.0;0.0;3.5195833333333333
2018-01-01 15:00:00;0.09;3.53;13.7;1673.95;47.84;113.08;5409.51;3.5195833333333333
2018-01-01 16:00:00;0.09;3.53;13.7;1673.9;50.1;113.08;5665.06;3.5195833333333333
2018-01-01 17:00:00;0.09;3.53;13.4;1673.86;54.3;110.6;6005.57;3.5195833333333333
2018-01-01 18:00:00;0.09;3.53;13.7;1673.82;51.91;113.08;5869.73;3.5195833333333333
2018-01-01 19:00:00;0.09;3.53;13.7;1673.78;51.38;113.08;5809.8;3.5195833333333333
2018-01-01 20:00:00;0.09;3.53;13.7;1673.73;49.2;113.08;5563.3;3.5195833333333333
2018-01-01 21:00:00;0.09;3.53;0.0;1673.73;45.73;0.0;0.0;3.5195833333333333
2018-01-01 22:00:00;0.09;3.53;0.0;1673.73;44.84;0.0;0.0;3.5195833333333333
2018-01-01 23:00:00;0.09;3.53;0.0;1673.73;38.11;0.0;0.0;3.5195833333333333
2018-01-02 00:00:00;0.09;3.52;0.0;1673.73;19.19;0.0;0.0;3.52
2018-01-02 01:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.0;3.52
2018-01-02 02:00:00;0.09;3.52;0.0;1673.73;11.0;0.0;0.0;3.52
2018-01-02 03:00:00;0.09;3.52;0.0;1673.74;10.0;0.0;0.0;3.52
2018-01-02 04:00:00;0.09;3.52;0.0;1673.74;11.83;0.0;0.0;3.52
2018-01-02 05:00:00;0.09;3.52;0.0;1673.74;14.99;0.0;0.0;3.52
2018-01-02 06:00:00;0.09;3.52;0.0;1673.74;40.6;0.0;0.0;3.52
2018-01-02 07:00:00;0.09;3.52;0.0;1673.74;46.99;0.0;0.0;3.52
2018-01-02 08:00:00;0.09;3.52;13.7;1673.69;47.95;113.08;5421.95;3.52
2018-01-02 09:00:00;0.09;3.52;13.7;1673.65;49.9;113.08;5642.45;3.52
2018-01-02 10:00:00;0.09;3.52;0.0;1673.65;50.0;0.0;0.0;3.52
2018-01-02 11:00:00;0.09;3.52;0.0;1673.65;49.7;0.0;0.0;3.52
2018-01-02 12:00:00;0.09;3.52;0.0;1673.65;48.16;0.0;0.0;3.52
2018-01-02 13:00:00;0.09;3.52;0.0;1673.65;47.24;0.0;0.0;3.52
2018-01-02 14:00:00;0.09;3.52;0.0;1673.65;46.1;0.0;0.0;3.52
2018-01-02 15:00:00;0.09;3.52;0.0;1673.65;47.6;0.0;0.0;3.52
2018-01-02 16:00:00;0.09;3.52;0.0;1673.65;50.45;0.0;0.0;3.52
2018-01-02 17:00:00;0.09;3.52;13.7;1673.61;54.9;113.08;6207.82;3.52
2018-01-02 18:00:00;0.09;3.52;13.7;1673.57;57.18;113.08;6465.64;3.52
2018-01-02 19:00:00;0.09;3.52;13.7;1673.52;54.9;113.07;6207.72;3.52
2018-01-02 20:00:00;0.09;3.52;13.7;1673.48;51.2;113.08;5789.45;3.52
2018-01-02 21:00:00;0.09;3.52;2.28;1673.47;48.82;18.82;918.8;3.52
2018-01-02 22:00:00;0.09;3.52;0.0;1673.47;45.14;0.0;0.0;3.52
2018-01-02 23:00:00;0.09;3.52;0.0;1673.47;40.09;0.0;0.0;3.52
2018-01-03 00:00:00;0.09;3.51;0.0;1673.47;42.75;0.03;1.31;3.5091666666666677
2018-01-03 01:00:00;0.09;3.51;0.0;1673.47;35.02;0.04;1.25;3.5091666666666677
2018-01-03 02:00:00;0.09;3.51;0.0;1673.48;28.85;0.02;0.62;3.5091666666666677
2018-01-03 03:00:00;0.09;3.51;0.0;1673.48;28.0;0.03;0.82;3.5091666666666677
2018-01-03 04:00:00;0.09;3.51;0.0;1673.48;35.02;0.03;1.05;3.5091666666666677
2018-01-03 05:00:00;0.09;3.51;0.0;1673.48;44.49;0.02;0.72;3.5091666666666677
2018-01-03 06:00:00;0.09;3.51;0.0;1673.48;50.65;0.0;0.0;3.5091666666666677
2018-01-03 07:00:00;0.09;3.51;13.69;1673.43;67.0;113.0;7570.8;3.5091666666666677
2018-01-03 08:00:00;0.09;3.51;13.7;1673.39;70.0;113.08;7915.26;3.5091666666666677
2018-01-03 09:00:00;0.09;3.51;13.7;1673.35;68.0;113.08;7689.11;3.5091666666666677
2018-01-03 10:00:00;0.09;3.51;0.0;1673.35;55.7;0.02;0.88;3.5091666666666677
2018-01-03 11:00:00;0.09;3.51;0.0;1673.35;53.3;0.0;0.0;3.5091666666666677
2018-01-03 12:00:00;0.09;3.51;0.0;1673.35;52.61;0.03;1.57;3.5091666666666677
2018-01-03 13:00:00;0.09;3.51;0.0;1673.35;50.65;0.0;0.0;3.5091666666666677
2018-01-03 14:00:00;0.09;3.51;0.0;1673.35;53.3;0.02;1.22;3.5091666666666677
2018-01-03 15:00:00;0.09;3.51;0.0;1673.35;54.9;0.0;0.0;3.5091666666666677
2018-01-03 16:00:00;0.09;3.51;13.7;1673.31;59.0;113.08;6671.43;3.5091666666666677
2018-01-03 17:00:00;0.09;3.51;13.7;1673.26;70.0;113.05;7913.35;3.5091666666666677
2018-01-03 18:00:00;0.09;3.51;13.7;1673.22;67.18;113.08;7596.39;3.5091666666666677
2018-01-03 19:00:00;0.09;3.51;2.01;1673.21;62.6;16.58;1037.99;3.5091666666666677
2018-01-03 20:00:00;0.09;3.51;0.01;1673.21;57.71;0.05;2.95;3.5091666666666677
2018-01-03 21:00:00;0.09;3.51;0.01;1673.21;53.3;0.05;2.88;3.5091666666666677
2018-01-03 22:00:00;0.09;3.51;0.0;1673.21;49.7;0.0;0.0;3.5091666666666677
2018-01-03 23:00:00;0.09;3.51;0.0;1673.21;44.15;0.0;0.17;3.5091666666666677
2018-01-04 00:00:00;0.09;3.5;0.0;1673.21;32.5;0.0;0.01;3.5000000000000004
2018-01-04 01:00:00;0.09;3.5;0.0;1673.21;23.23;0.0;0.09;3.5000000000000004
2018-01-04 02:00:00;0.09;3.5;0.0;1673.21;18.22;0.0;0.0;3.5000000000000004
2018-01-04 03:00:00;0.09;3.5;0.0;1673.22;17.3;0.0;0.0;3.5000000000000004
2018-01-04 04:00:00;0.09;3.5;0.0;1673.22;18.39;0.0;0.0;3.5000000000000004
2018-01-04 05:00:00;0.09;3.5;0.0;1673.22;33.67;0.0;0.01;3.5000000000000004
2018-01-04 06:00:00;0.09;3.5;0.0;1673.22;44.39;0.0;0.04;3.5000000000000004
2018-01-04 07:00:00;0.09;3.5;13.7;1673.17;49.78;113.08;5628.88;3.5000000000000004
2018-01-04 08:00:00;0.09;3.5;0.56;1673.17;50.25;4.64;233.19;3.5000000000000004
2018-01-04 09:00:00;0.09;3.5;0.0;1673.17;50.8;0.0;0.01;3.5000000000000004
2018-01-04 10:00:00;0.09;3.5;0.0;1673.17;50.0;0.0;0.03;3.5000000000000004
2018-01-04 11:00:00;0.08;3.5;0.41;1673.17;50.1;3.39;169.96;3.5000000000000004
2018-01-04 12:00:00;0.08;3.5;0.0;1673.17;46.85;0.0;0.0;3.5000000000000004
2018-01-04 13:00:00;0.08;3.5;0.0;1673.17;46.5;0.0;0.0;3.5000000000000004
2018-01-04 14:00:00;0.08;3.5;0.0;1673.17;48.42;0.0;0.06;3.5000000000000004
2018-01-04 15:00:00;0.08;3.5;0.8;1673.17;50.57;6.64;335.81;3.5000000000000004
2018-01-04 16:00:00;0.08;3.5;13.7;1673.13;51.25;113.04;5793.13;3.5000000000000004
2018-01-04 17:00:00;0.08;3.5;13.7;1673.08;55.0;113.08;6219.13;3.5000000000000004
2018-01-04 18:00:00;0.08;3.5;13.66;1673.04;55.0;112.76;6201.83;3.5000000000000004
2018-01-04 19:00:00;0.08;3.5;13.7;1673.0;54.1;113.07;6117.2;3.5000000000000004
2018-01-04 20:00:00;0.08;3.5;13.7;1672.95;51.97;113.07;5876.5;3.5000000000000004
2018-01-04 21:00:00;0.08;3.5;0.04;1672.95;47.97;0.3;14.33;3.5000000000000004
2018-01-04 22:00:00;0.08;3.5;0.02;1672.95;44.89;0.13;5.98;3.5000000000000004
2018-01-04 23:00:00;0.08;3.5;0.01;1672.95;37.1;0.1;3.55;3.5000000000000004
2018-01-05 00:00:00;0.08;3.49;0.0;1672.95;44.15;0.0;0.0;3.49
2018-01-05 01:00:00;0.08;3.49;0.0;1672.95;39.8;0.0;0.0;3.49
2018-01-05 02:00:00;0.08;3.49;0.0;1672.95;31.98;0.0;0.0;3.49
2018-01-05 03:00:00;0.08;3.49;0.0;1672.95;30.12;0.0;0.0;3.49
2018-01-05 04:00:00;0.08;3.49;0.0;1672.95;34.5;0.0;0.0;3.49
2018-01-05 05:00:00;0.08;3.49;0.0;1672.95;40.7;0.0;0.0;3.49
2018-01-05 06:00:00;0.08;3.49;0.0;1672.96;48.99;0.0;0.0;3.49
2018-01-05 07:00:00;0.08;3.49;0.0;1672.96;55.35;0.0;0.0;3.49
2018-01-05 08:00:00;0.08;3.49;13.7;1672.91;60.6;113.08;6852.35;3.49
2018-01-05 09:00:00;0.08;3.49;13.67;1672.87;57.5;112.83;6487.51;3.49
2018-01-05 10:00:00;0.08;3.49;0.0;1672.87;55.35;0.0;0.0;3.49
2018-01-05 11:00:00;0.08;3.49;0.0;1672.87;51.54;0.0;0.0;3.49
2018-01-05 12:00:00;0.08;3.49;0.0;1672.87;51.53;0.0;0.0;3.49
2018-01-05 13:00:00;0.08;3.49;0.0;1672.87;50.21;0.0;0.0;3.49
2018-01-05 14:00:00;0.08;3.49;0.0;1672.87;52.09;0.0;0.0;3.49
2018-01-05 15:00:00;0.08;3.49;0.0;1672.87;55.35;0.0;0.0;3.49
2018-01-05 16:00:00;0.08;3.49;13.7;1672.83;56.7;113.08;6411.36;3.49
2018-01-05 17:00:00;0.08;3.49;13.7;1672.78;72.2;113.07;8163.98;3.49
2018-01-05 18:00:00;0.08;3.49;13.7;1672.74;72.2;113.08;8164.02;3.49
2018-01-05 19:00:00;0.08;3.49;13.7;1672.7;69.41;113.08;7848.54;3.49
2018-01-05 20:00:00;0.08;3.49;1.59;1672.69;55.35;13.12;725.95;3.49
2018-01-05 21:00:00;0.08;3.49;0.0;1672.69;51.55;0.0;0.0;3.49
2018-01-05 22:00:00;0.08;3.49;0.0;1672.69;49.78;0.0;0.0;3.49
2018-01-05 23:00:00;0.08;3.49;0.0;1672.69;46.07;0.0;0.0;3.49
2018-01-06 00:00:00;0.08;3.47;0.0;1672.69;46.99;0.0;0.0;3.47
2018-01-06 01:00:00;0.08;3.47;0.0;1672.69;46.01;0.0;0.06;3.47
2018-01-06 02:00:00;0.08;3.47;0.0;1672.69;44.72;0.0;0.0;3.47
2018-01-06 03:00:00;0.08;3.47;0.0;1672.69;44.08;0.0;0.01;3.47
2018-01-06 04:00:00;0.08;3.47;0.0;1672.69;42.67;0.0;0.0;3.47
2018-01-06 05:00:00;0.08;3.47;0.0;1672.69;30.0;0.0;0.01;3.47
2018-01-06 06:00:00;0.08;3.47;0.0;1672.69;38.7;0.0;0.0;3.47
2018-01-06 07:00:00;0.08;3.47;0.0;1672.69;45.0;0.0;0.0;3.47
2018-01-06 08:00:00;0.08;3.47;0.0;1672.69;44.72;0.0;0.0;3.47
2018-01-06 09:00:00;0.08;3.47;0.0;1672.69;46.8;0.0;0.0;3.47
2018-01-06 10:00:00;0.08;3.47;0.0;1672.69;50.0;0.0;0.01;3.47
2018-01-06 11:00:00;0.08;3.47;0.0;1672.69;50.22;0.0;0.0;3.47
2018-01-06 12:00:00;0.08;3.47;13.7;1672.65;50.22;113.08;5678.63;3.47
2018-01-06 13:00:00;0.08;3.47;0.0;1672.65;49.41;0.0;0.01;3.47
2018-01-06 14:00:00;0.08;3.47;0.0;1672.65;49.41;0.0;0.0;3.47
2018-01-06 15:00:00;0.08;3.47;13.7;1672.61;49.78;113.08;5628.88;3.47
2018-01-06 16:00:00;0.08;3.47;13.7;1672.56;50.44;113.08;5703.51;3.47
