dates,values
2017-03-15,4.906478780532126
2017-03-16,4.959537526795041
2017-03-17,4.997744620429932
2017-03-18,4.97825754924414
2017-03-19,5.040047788232175
2017-03-20,5.152066820264615
2017-03-21,5.271430528657872
2017-03-22,5.413775419318633
2017-03-23,5.547360354210988
2017-03-24,5.726990620381544
2017-03-25,5.884878331144818
2017-03-26,6.007750261022097
2017-03-27,6.223306943784763
2017-03-28,6.414584045028805
2017-03-29,6.534443737091217
2017-03-30,6.594667903101922
2017-03-31,6.639795149835021
2017-04-01,6.7313771111922875
2017-04-02,6.903825606505082
2017-04-03,7.034931834244995
2017-04-04,7.168016546291536
2017-04-05,7.294839388815416
2017-04-06,7.368092967087249
2017-04-07,7.383906307220303
2017-04-08,7.4681296634934435
2017-04-09,7.392634771962095
2017-04-10,7.28372547880769
2017-04-11,7.236622170154626
2017-04-12,7.241113275026971
2017-04-13,7.297506436530871
2017-04-14,7.442123525881094
2017-04-15,7.526536433910577
2017-04-16,7.635682515361246
2017-04-17,7.741639524770684
2017-04-18,7.818881562682388
2017-04-19,7.914599749265939
2017-04-20,8.03368972796633
2017-04-21,8.125402498203375
2017-04-22,8.22698286051027
2017-04-23,8.346441647580033
2017-04-24,8.558513121531972
2017-04-25,8.869504813877336
2017-04-26,9.220895011951859
2017-04-27,9.545443349015459
2017-04-28,10.20377052752026
2017-04-29,10.923730489880032
2017-04-30,11.694972983482412
2017-05-01,12.277898532342373
2017-05-02,12.808439727386268
2017-05-03,13.272034088393916
2017-05-04,13.665283733593776
2017-05-05,13.697800640958363
2017-05-06,13.756361838525235
2017-05-07,13.706908209212841
2017-05-08,13.80742635496821
2017-05-09,13.952856155043715
2017-05-10,13.827288290490033
2017-05-11,13.814950469621058
2017-05-12,13.784391456276468
2017-05-13,13.809877991949701
2017-05-14,13.86437200231017
2017-05-15,13.777468880791597
2017-05-16,13.649454829626416
2017-05-17,13.47369069256927
2017-05-18,13.41802182467747
2017-05-19,13.403050869506316
2017-05-20,13.424364844153331
2017-05-21,13.364514331285324
2017-05-22,13.283361955703617
2017-05-23,13.168523871192647
2017-05-24,13.231730600781603
2017-05-25,13.26182814946698
2017-05-26,13.358898027808229
2017-05-27,13.289797025872652
2017-05-28,13.213976323335192
2017-05-29,13.206271316958322
2017-05-30,13.187420303950443
2017-05-31,13.177627805867129
2017-06-01,13.197307880710259
2017-06-02,13.0245063225414
2017-06-03,12.92215079650249
2017-06-04,13.069137585605342
2017-06-05,13.147231092428928
2017-06-06,13.148524646906724
2017-06-07,13.246242513680201
2017-06-08,13.278425131685358
2017-06-09,13.45310040593769
2017-06-10,13.61296944731192
2017-06-11,13.676169515337552
2017-06-12,13.727490804766761
2017-06-13,13.660976306190111
2017-06-14,13.704873586095307
2017-06-15,13.770641989579897
2017-06-16,13.836340143851274
2017-06-17,13.842592323827287
2017-06-18,13.756996685509819
2017-06-19,13.603555447144634
2017-06-20,13.552624767564758
2017-06-21,13.481838995705386
2017-06-22,13.490247705407725
2017-06-23,13.526177755579827
2017-06-24,13.533523037537313
2017-06-25,13.441280975814504
2017-06-26,13.485981276898329
2017-06-27,13.581710969818529
2017-06-28,13.55663987345792
2017-06-29,13.425719563894356
2017-06-30,13.106126824345647
2017-07-01,12.793640156071495
2017-07-02,12.904874334825275
2017-07-03,12.86799834266145
2017-07-04,12.833613775180043
2017-07-05,13.046527028497213
2017-07-06,13.012845558744608
2017-07-07,13.04953078795876
2017-07-08,13.13083395711021
2017-07-09,13.10627743623639
2017-07-10,13.356569326949865
2017-07-11,13.455254937195027
2017-07-12,13.337984776474869
2017-07-13,13.259929422241218
2017-07-14,13.24514196285975
2017-07-15,13.279789964890703
2017-07-16,13.242671915739622
2017-07-17,13.045318257552601
2017-07-18,12.809220341488274
2017-07-19,12.694792851516606
2017-07-20,12.665319067396835
2017-07-21,12.66899079998058
2017-07-22,12.464279747902765
2017-07-23,12.203424434550625
2017-07-24,12.111855796320002
2017-07-25,12.16625291121397
2017-07-26,12.090572707102936
2017-07-27,12.111615980040407
2017-07-28,12.032503859625223
2017-07-29,11.831547506874342
2017-07-30,11.673844079176419
2017-07-31,11.584703277978326
2017-08-01,11.497370182827153
2017-08-02,11.352481786170728
2017-08-03,11.323004974067628
2017-08-04,11.260270004281203
2017-08-05,11.304222999079636
2017-08-06,11.405989885159547
2017-08-07,11.283021059815768
2017-08-08,11.102220780887206
2017-08-09,11.149038853510756
2017-08-10,11.157410016219822
2017-08-11,11.098948742102781
2017-08-12,11.145741379666376
2017-08-13,11.29226549291668
2017-08-14,11.391844963840319
2017-08-15,11.457594593828274
2017-08-16,11.419364487520088
2017-08-17,11.230537630385205
2017-08-18,11.32552183381001
2017-08-19,11.488495769288948
2017-08-20,11.389396536521158
2017-08-21,11.421279384176827
2017-08-22,11.494490570682066
2017-08-23,11.562553579932748
2017-08-24,11.688537065478057
2017-08-25,11.627305186615734
2017-08-26,11.578815667195034
2017-08-27,11.5092786356602
2017-08-28,11.466049328877201
2017-08-29,11.223422475160666
2017-08-30,10.996092387621395
2017-08-31,10.72657038038736
2017-09-01,10.521677043713188
2017-09-02,10.310401323779894
2017-09-03,10.061332556652001
2017-09-04,9.78839177456146
2017-09-05,9.88065018739424
2017-09-06,9.923545204817808
2017-09-07,9.97008288618517
2017-09-08,9.99628281473052
2017-09-09,9.93723592863781
2017-09-10,10.142036185104473
2017-09-11,10.373843024875114
2017-09-12,10.492884555842254
2017-09-13,10.534959595380553
2017-09-14,10.751464642521602
2017-09-15,10.893208781290056
2017-09-16,11.11763442722094
2017-09-17,11.083813670235243
2017-09-18,10.968826003347862
2017-09-19,10.879502311956749
2017-09-20,10.936416286593095
2017-09-21,10.902192202228083
2017-09-22,11.064926927024096
2017-09-23,11.154511024981437
2017-09-24,11.180906561249788
2017-09-25,11.060727719744586
2017-09-26,11.082066523854886
2017-09-27,11.05589203036949
2017-09-28,10.970441735251773
2017-09-29,10.868562208192055
2017-09-30,10.686664588105362
2017-10-01,10.617733758832829
2017-10-02,10.662567291183095
2017-10-03,10.827995709947851
2017-10-04,11.084431984430857
2017-10-05,11.37547689716155
2017-10-06,11.654237281529843
2017-10-07,11.941936272682906
2017-10-08,12.125042058117538
2017-10-09,12.311679683306153
2017-10-10,12.337707622398465
2017-10-11,12.170559127424305
2017-10-12,11.968650776715046
2017-10-13,11.776363540232728
2017-10-14,11.644866097046814
2017-10-15,11.596784749778749
2017-10-16,11.674001352630496
2017-10-17,11.629211423240159
2017-10-18,11.558796458219152
2017-10-19,11.406631635946127
2017-10-20,11.152538414962464
2017-10-21,10.9951141673274
2017-10-22,10.796249545459625
2017-10-23,10.575574359679013
2017-10-24,10.392801652410478
2017-10-25,10.252529113539518
2017-10-26,10.100666241763978
2017-10-27,10.068182036619337
2017-10-28,9.926178702477992
2017-10-29,9.93461103045029
2017-10-30,9.860006971614089
2017-10-31,9.843713998921857
2017-11-01,9.889054415681256
2017-11-02,9.950418132937687
2017-11-03,10.012195654395741
2017-11-04,10.18308413269786
2017-11-05,10.23491715130953
2017-11-06,10.2396299045615
2017-11-07,10.168846555088791
2017-11-08,10.070820439612508
2017-11-09,9.979783091336644
2017-11-10,9.902099391776696
2017-11-11,9.799160070552114
2017-11-12,9.72320534947255
2017-11-13,9.772386884203074
2017-11-14,9.868823914028733
2017-11-15,9.96210275724311
2017-11-16,10.084660382450926
2017-11-17,10.050069488185539
2017-11-18,9.999987249534218
2017-11-19,10.001225270797775
2017-11-20,10.017327662219335
2017-11-21,9.995161431384776
2017-11-22,9.994569157845783
2017-11-23,9.909973359623276
2017-11-24,9.759272446170089
2017-11-25,9.638887701798573
2017-11-26,9.46076355453545
2017-11-27,9.27930135845135
2017-11-28,8.93072312737437
2017-11-29,8.616897484872498
2017-11-30,8.340965842529384
2017-12-01,8.066480970620471
2017-12-02,7.797302942292515
2017-12-03,7.616761253140179
2017-12-04,7.3510968966662364
2017-12-05,7.233908491495939
2017-12-06,7.102633302286313
2017-12-07,7.045478300177047
2017-12-08,6.996564863090401
2017-12-09,6.964658397164773
2017-12-10,6.849241967838123
2017-12-11,6.766892327648456
2017-12-12,6.6570922017989025
2017-12-13,6.540291015136614
2017-12-14,6.476668846235034
2017-12-15,6.431806245244819
2017-12-16,6.312745940781045
2017-12-17,6.274136730960173
2017-12-18,6.143284853819827
2017-12-19,6.098933376415406
2017-12-20,6.050963035016152
2017-12-21,5.982073991913546
2017-12-22,5.9150501865410945
2017-12-23,5.855770751328781
2017-12-24,5.769832950895228
2017-12-25,5.754961919173904
2017-12-26,5.7028618324326885
2017-12-27,5.637363706739971
2017-12-28,5.629458853463443
2017-12-29,5.62758089820331
2017-12-30,5.684720760395937
2017-12-31,5.7344093612145945
2018-01-01,7.982155686787048
2018-01-02,8.087836690391859
2018-01-03,8.17442508683124
2018-01-04,8.258268457162897
2018-01-05,8.388271959715535
2018-01-06,8.406851750642735
2018-01-07,8.401824483813003
2018-01-08,8.372571444350296
2018-01-09,8.329639719657042
2018-01-10,8.34315555446267
2018-01-11,8.316853501450524
2018-01-12,8.292546011758448
2018-01-13,8.269887872504126
2018-01-14,8.163780772805437
2018-01-15,8.059365549769135
2018-01-16,7.946653793845821
2018-01-17,7.8211789172928965
2018-01-18,7.673307729613785
2018-01-19,7.523562052660627
2018-01-20,7.389417663215228
2018-01-21,7.342954010489018
2018-01-22,7.274927894178457
2018-01-23,7.219410324842985
2018-01-24,7.120882899299589
2018-01-25,7.0461393071919955
2018-01-26,6.975948522662827
2018-01-27,6.887569855551121
2018-01-28,6.80675251794879
2018-01-29,6.6289470373652915
2018-01-30,6.483124613096474
2018-01-31,6.368827462841866
2018-02-01,6.198247271208382
2018-02-02,6.051771110466763
2018-02-03,5.950049214990593
2018-02-04,5.849242050267816
2018-02-05,5.873145957749641
2018-02-06,5.893987977057844
2018-02-07,5.900946434794469
2018-02-08,5.88735305216745
2018-02-09,5.859853594085226
2018-02-10,5.842368644980457
2018-02-11,5.830811518050603
2018-02-12,5.833003703238091
2018-02-13,5.816190835252042
2018-02-14,5.788567133886083
2018-02-15,5.782058119974508
2018-02-16,5.767902724104292
2018-02-17,5.751428398220229
2018-02-18,5.746516202351271
2018-02-19,5.749012741891529
2018-02-20,5.743385938679217
2018-02-21,5.737160432931867
2018-02-22,5.731614512931111
2018-02-23,5.712409336347534
2018-02-24,5.716144973334961
2018-02-25,5.747544336370354
2018-02-26,5.603815147380727
2018-02-27,5.803975246713318
2018-02-28,5.907316474115737
2018-03-01,5.873235457385797
2018-03-02,5.908377128188953
2018-03-03,5.917381847793243
2018-03-04,6.204391893744173
2018-03-05,6.229940982426043
2018-03-06,6.204311010532615
2018-03-07,6.249334608554076
2018-03-08,6.261336176223728
2018-03-09,6.332490888511258
2018-03-10,6.3965612320833465
2018-03-11,6.436858582237678
2018-03-12,6.470362576468665
2018-03-13,6.572029438007077
2018-03-14,6.662446862358573
2018-03-15,6.755742728424487
2018-03-16,6.828799446954947
2018-03-17,6.88140688836941
2018-03-18,6.854575092013933
2018-03-19,6.939654224402591
2018-03-20,7.093893505758706
2018-03-21,7.258245690102214
2018-03-22,7.454240720963333
2018-03-23,7.638174147131785
2018-03-24,7.88550750344869
2018-03-25,8.102903481625303
2018-03-26,8.27208614477867
2018-03-27,8.568886672667482
2018-03-28,8.832256584908988
2018-03-29,8.99729169038926
2018-03-30,9.08021449303473
2018-03-31,9.142350310309759
2018-04-01,9.268449738671517
2018-04-02,9.505894496989784
2018-04-03,9.686414985169503
2018-04-04,9.869659653268398
2018-04-05,10.044282337784706
2018-04-06,10.145145370292786
2018-04-07,10.166918797305222
2018-04-08,10.282886144186127
2018-04-09,10.17893704192571
2018-04-10,10.028979567696926
2018-04-11,9.964122905892886
2018-04-12,9.970306719263142
2018-04-13,10.047954602358955
2018-04-14,10.247078229197044
2018-04-15,10.363306570358542
2018-04-16,10.513590078976186
2018-04-17,10.65948254643852
2018-04-18,10.765837298857136
2018-04-19,10.89763190592964
2018-04-20,11.061607191184237
2018-04-21,11.187886730615036
2018-04-22,11.327752981892516
2018-04-23,11.492236080300092
2018-04-24,11.784237815585636
2018-04-25,12.212443043436386
2018-04-26,12.696273073416489
2018-04-27,13.143144478799778
2018-04-28,14.049596793799024
2018-04-29,15.040911440826047
2018-04-30,16.102837131543325
2018-05-01,16.905468756803597
2018-05-02,17.635972236155997
2018-05-03,18.274296454685757
2018-05-04,18.81576286060514
2018-05-05,18.860535470516506
2018-05-06,18.941168527812096
2018-05-07,18.873075703698184
2018-05-08,19.011479386387283
2018-05-09,19.211722036626515
2018-05-10,19.038827334371156
2018-05-11,19.021839358401323
2018-05-12,18.979762577592716
2018-05-13,19.0148550513909
2018-05-14,19.08988798859551
2018-05-15,18.97023086634198
2018-05-16,18.79396800371088
2018-05-17,18.55195793010106
2018-05-18,18.475307328665284
2018-05-19,18.454693783583547
2018-05-20,18.484041047818483
2018-05-21,18.40163272910633
2018-05-22,18.289893823110074
2018-05-23,18.13177298144671
2018-05-24,18.218802483235724
2018-05-25,18.260243872217455
2018-05-26,18.39389962700334
2018-05-27,18.29875428708963
2018-05-28,18.194356574851707
2018-05-29,18.18374753257692
2018-05-30,18.15779152629463
2018-05-31,18.144308211543134
2018-06-01,18.171405755110193
2018-06-02,17.933474863675038
2018-06-03,17.792541287544005
2018-06-04,17.994927759813297
2018-06-05,18.102454901875735
2018-06-06,18.104236000225097
2018-06-07,18.238783971880743
2018-06-08,18.283096297949015
2018-06-09,18.523607113678615
2018-06-10,18.743731190857854
2018-06-11,18.830751520323904
2018-06-12,18.90141593025684
2018-06-13,18.809831953194315
2018-06-14,18.870274226111874
2018-06-15,18.960830903002854
2018-06-16,19.051290853578987
2018-06-17,19.059899495600906
2018-06-18,18.9420426501902
2018-06-19,18.730769030820014
2018-06-20,18.660642452551567
2018-06-21,18.56317734877647
2018-06-22,18.57475532189487
2018-06-23,18.624227496552024
2018-06-24,18.634341233386962
2018-06-25,18.5073329112046
2018-06-26,18.568880865962633
2018-06-27,18.700691316138432
2018-06-28,18.666170861753944
2018-06-29,18.485906364769573
2018-06-30,18.045858333821133
2018-07-01,17.615594669928605
2018-07-02,17.768753284870503
2018-07-03,17.717978640353
2018-07-04,17.670634444622603
2018-07-05,17.9637952279913
2018-07-06,17.91741912925698
2018-07-07,17.96793111179881
2018-07-08,18.07987764583298
2018-07-09,18.046065711704788
2018-07-10,18.390693233050715
2018-07-11,18.52657369307822
2018-07-12,18.36510411968684
2018-07-13,18.257629510019537
2018-07-14,18.237268620742974
2018-07-15,18.28497554015406
2018-07-16,18.233867606774083
2018-07-17,17.962130868297788
2018-07-18,17.63704706563743
2018-07-19,17.47949157260743
2018-07-20,17.438909046593793
2018-07-21,17.44396466423995
2018-07-22,17.162097511977887
2018-07-23,16.80292518795971
2018-07-24,16.67684410424387
2018-07-25,16.751743625841787
2018-07-26,16.647539366233566
2018-07-27,16.676513900617298
2018-07-28,16.567584226989492
2018-07-29,16.290886929486813
2018-07-30,16.073744691117177
2018-07-31,15.951006502196561
2018-08-01,15.830757348188326
2018-08-02,15.631260157651498
2018-08-03,15.590673462400153
2018-08-04,15.504293527846231
2018-08-05,15.564812514737637
2018-08-06,15.704935591058005
2018-08-07,15.535619512297945
2018-08-08,15.286675162530212
2018-08-09,15.351139082142048
2018-08-10,15.362665356712851
2018-08-11,15.282169884261668
2018-08-12,15.346598782276747
2018-08-13,15.548348195024078
2018-08-14,15.685459414023331
2018-08-15,15.775990241640516
2018-08-16,15.723351114019463
2018-08-17,15.463354948932231
2018-08-18,15.59413893278403
2018-08-19,15.818538146310264
2018-08-20,15.682088168411687
2018-08-21,15.725987739946753
2018-08-22,15.826792403126904
2018-08-23,15.920508528353906
2018-08-24,16.09397550017723
2018-08-25,16.009665175222143
2018-08-26,15.94289983639484
2018-08-27,15.847154126251011
2018-08-28,15.787631587172097
2018-08-29,15.453558074163196
2018-08-30,15.140546716213542
2018-08-31,14.769441200024142
2018-09-01,14.487323059651986
2018-09-02,14.19641700003642
2018-09-03,13.853473600570739
2018-09-04,13.47766076485341
2018-09-05,13.604691600919402
2018-09-06,13.66375385615522
2018-09-07,13.727831704355186
2018-09-08,13.763906450557654
2018-09-09,13.682604647533516
2018-09-10,13.964594625538492
2018-09-11,14.283770034671663
2018-09-12,14.447678612122914
2018-09-13,14.505611837787086
2018-09-14,14.803718170926413
2018-09-15,14.998886025026032
2018-09-16,15.307898250165035
2018-09-17,15.261330366496095
2018-09-18,15.1030035644899
2018-09-19,14.980013553611649
2018-09-20,15.058378545593442
2018-09-21,15.011255319461636
2018-09-22,15.235325163208845
2018-09-23,15.358673728530091
2018-09-24,15.395017807488571
2018-09-25,15.229543264353751
2018-09-26,15.258924716337898
2018-09-27,15.222884991732183
2018-09-28,15.105228269731516
2018-09-29,14.964950097768368
2018-09-30,14.714494816254827
2018-10-01,14.619583787500376
2018-10-02,14.681315188717612
2018-10-03,14.909093986330912
2018-10-04,15.262181724836312
2018-10-05,15.662922182662582
2018-10-06,16.046748043102696
2018-10-07,16.44288149326032
2018-10-08,16.695000300619824
2018-10-09,16.95198210684332
2018-10-10,16.98782004034391
2018-10-11,16.757672865557534
2018-10-12,16.47966475971909
2018-10-13,16.214903989777802
2018-10-14,16.033844836086057
2018-10-15,15.967641510501952
2018-10-16,16.07396124132381
2018-10-17,16.01228987712959
2018-10-18,15.915335338204356
2018-10-19,15.7058192192981
2018-10-20,15.355957636932065
2018-10-21,15.139199802279219
2018-10-22,14.86538261418605
2018-10-23,14.561534406873637
2018-10-24,14.30987421566214
2018-10-25,14.116732611089185
2018-10-26,13.907632248567287
2018-10-27,13.86290466642318
2018-10-28,13.667379925575657
2018-10-29,13.678990418748189
2018-10-30,13.576267906221812
2018-10-31,13.553834071956246
2018-11-01,13.616263403565998
2018-11-02,13.700755257130941
2018-11-03,13.785816878721217
2018-11-04,14.021113645771713
2018-11-05,14.092482656877495
2018-11-06,14.098971658448066
2018-11-07,14.00150989006314
2018-11-08,13.8665374900087
2018-11-09,13.741187940741312
2018-11-10,13.634225063310438
2018-11-11,13.492487658149075
2018-11-12,13.387905415450142
2018-11-13,13.455623591863503
2018-11-14,13.588407975968165
2018-11-15,13.716843845142156
2018-11-16,13.88559374142131
2018-11-17,13.837965453833416
2018-11-18,13.769007095971082
2018-11-19,13.770711730500857
2018-11-20,13.79288315294501
2018-11-21,13.762362415064452
2018-11-22,13.761546912168532
2018-11-23,13.645066749049395
2018-11-24,13.43756628980602
2018-11-25,13.271808238506976
2018-11-26,13.026548661026618
2018-11-27,12.776692915895657
2018-11-28,12.296734690206563
2018-11-29,11.864627389399034
2018-11-30,11.484696430826835
2018-12-01,11.106757534032084
2018-12-02,10.736125643246448
2018-12-03,10.48753734637908
2018-12-04,10.121743439031178
2018-12-05,9.960386435057945
2018-12-06,9.779633303414057
2018-12-07,9.700936440110617
2018-12-08,9.633587408004027
2018-12-09,9.58965531641483
2018-12-10,9.430738150349013
2018-12-11,9.31735072776255
2018-12-12,9.166166663799725
2018-12-13,9.005342821944746
2018-12-14,8.917741300742033
2018-12-15,8.855969874842788
2018-12-16,8.69203544811774
2018-12-17,8.638874331935499
2018-12-18,8.458704059723354
2018-12-19,8.397636401149418
2018-12-20,8.331585919819728
2018-12-21,8.236732426545663
2018-12-22,8.144447183700454
2018-12-23,8.062825183220252
2018-12-24,7.944497213948405
2018-12-25,7.924021253711069
2018-12-26,7.852284515839336
2018-12-27,7.762099985106277
2018-12-28,7.751215773142685
2018-12-29,7.748630011915451
2018-12-30,7.827306029030346
2018-12-31,7.895722385990486
