;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_in_real
2021-11-03 12:00:00;1.0;1.0024705013483357;13.1;1684.85;206.2;108.15;22300.26;0.6201950012883276
2021-11-03 13:00:00;0.92;1.0024705013483357;10.09;1684.82;211.11;83.28;17580.61;0.6226685905694407
2021-11-03 14:00:00;0.88;1.0024705013483357;12.07;1684.78;215.9;99.64;21513.42;0.6301264622519966
2021-11-03 15:00:00;0.95;1.0024705013483357;7.58;1684.76;227.28;62.58;14222.9;0.6326186034527183
2021-11-03 16:00:00;1.05;1.0024705013483357;13.36;1684.72;227.01;110.31;25041.01;0.6263882504509147
2021-11-03 17:00:00;1.09;1.0024705013483357;12.44;1684.68;262.4;102.67;26939.52;0.6276343210512754
2021-11-03 18:00:00;1.06;1.0024705013483357;10.79;1684.65;280.0;89.02;24926.31;0.6326186034527183
2021-11-03 19:00:00;1.08;1.0024705013483357;12.87;1684.61;250.0;106.22;26554.67;0.6239146611698014
2021-11-03 20:00:00;1.03;1.0024705013483357;11.46;1684.57;208.13;94.58;19684.51;0.6177214120072146
2021-11-03 21:00:00;1.34;1.0024705013483357;7.6;1684.55;183.63;62.72;11518.11;0.6214317959288843
2021-11-03 22:00:00;1.34;1.0024705013483357;11.79;1684.51;165.92;97.33;16148.95;0.6201950012883276
2021-11-03 23:00:00;1.37;1.0024705013483357;10.22;1684.48;146.22;84.34;12332.58;0.6301264622519966
