;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;0.0;1673.99;43.26;0.0;0.0;3.529583333333333
2018-01-01 01:00:00;0.09;3.53;0.0;1673.99;42.97;0.0;0.01;3.529583333333333
2018-01-01 02:00:00;0.09;3.53;0.0;1673.99;39.49;0.0;0.02;3.529583333333333
2018-01-01 03:00:00;0.09;3.53;0.0;1673.99;36.69;0.0;0.18;3.529583333333333
2018-01-01 04:00:00;0.09;3.53;0.0;1673.99;36.09;0.0;0.01;3.529583333333333
2018-01-01 05:00:00;0.09;3.53;0.0;1673.99;41.03;0.0;0.0;3.529583333333333
2018-01-01 06:00:00;0.09;3.53;0.0;1673.99;44.06;0.02;0.86;3.529583333333333
2018-01-01 07:00:00;0.09;3.53;0.0;1673.99;47.29;0.01;0.33;3.529583333333333
2018-01-01 08:00:00;0.09;3.53;0.0;1673.99;47.44;0.0;0.01;3.529583333333333
2018-01-01 09:00:00;0.09;3.53;0.0;1674.0;49.69;0.0;0.0;3.529583333333333
2018-01-01 10:00:00;0.09;3.53;2.3;1673.99;51.87;19.02;986.52;3.529583333333333
2018-01-01 11:00:00;0.09;3.53;13.7;1673.95;51.65;113.07;5840.07;3.529583333333333
2018-01-01 12:00:00;0.09;3.53;0.0;1673.95;49.18;0.0;0.13;3.529583333333333
2018-01-01 13:00:00;0.09;3.53;0.0;1673.95;46.53;0.0;0.0;3.529583333333333
2018-01-01 14:00:00;0.09;3.53;0.0;1673.95;47.96;0.0;0.1;3.529583333333333
2018-01-01 15:00:00;0.09;3.53;0.21;1673.95;50.61;1.76;89.14;3.529583333333333
2018-01-01 16:00:00;0.09;3.53;13.7;1673.9;59.48;113.07;6726.23;3.529583333333333
2018-01-01 17:00:00;0.09;3.53;13.7;1673.86;63.9;113.06;7223.99;3.529583333333333
2018-01-01 18:00:00;0.09;3.53;13.7;1673.82;61.44;113.08;6947.26;3.529583333333333
2018-01-01 19:00:00;0.09;3.53;0.0;1673.82;56.68;0.0;0.0;3.529583333333333
2018-01-01 20:00:00;0.09;3.53;13.7;1673.78;53.54;113.07;6054.06;3.529583333333333
2018-01-01 21:00:00;0.09;3.53;13.7;1673.73;49.8;113.07;5630.88;3.529583333333333
2018-01-01 22:00:00;0.09;3.53;0.0;1673.73;47.1;0.0;0.02;3.529583333333333
2018-01-01 23:00:00;0.09;3.53;0.0;1673.73;43.72;0.0;0.0;3.529583333333333
2018-01-02 00:00:00;0.09;3.52;0.0;1673.73;39.79;0.01;0.52;3.5199999999999996
2018-01-02 01:00:00;0.09;3.52;0.0;1673.73;37.0;0.01;0.48;3.5199999999999996
2018-01-02 02:00:00;0.09;3.52;0.0;1673.73;32.75;0.0;0.0;3.5199999999999996
2018-01-02 03:00:00;0.09;3.52;0.0;1673.73;31.24;0.02;0.48;3.5199999999999996
2018-01-02 04:00:00;0.09;3.52;0.0;1673.73;35.23;0.0;0.0;3.5199999999999996
2018-01-02 05:00:00;0.09;3.52;0.0;1673.73;36.02;0.0;0.01;3.5199999999999996
2018-01-02 06:00:00;0.09;3.52;0.0;1673.74;47.3;0.0;0.0;3.5199999999999996
2018-01-02 07:00:00;0.09;3.52;0.0;1673.74;52.41;0.0;0.0;3.5199999999999996
2018-01-02 08:00:00;0.09;3.52;0.0;1673.74;52.9;0.0;0.01;3.5199999999999996
2018-01-02 09:00:00;0.09;3.52;0.0;1673.74;52.77;0.01;0.59;3.5199999999999996
2018-01-02 10:00:00;0.09;3.52;13.7;1673.69;53.5;113.08;6050.02;3.5199999999999996
2018-01-02 11:00:00;0.09;3.52;0.0;1673.69;53.38;0.0;0.02;3.5199999999999996
2018-01-02 12:00:00;0.09;3.52;2.27;1673.69;52.41;18.71;980.5;3.5199999999999996
2018-01-02 13:00:00;0.09;3.52;0.01;1673.69;50.95;0.04;2.18;3.5199999999999996
2018-01-02 14:00:00;0.09;3.52;0.0;1673.69;51.32;0.01;0.63;3.5199999999999996
2018-01-02 15:00:00;0.09;3.52;0.0;1673.69;53.99;0.0;0.0;3.5199999999999996
2018-01-02 16:00:00;0.09;3.52;13.7;1673.64;58.07;113.08;6565.8;3.5199999999999996
2018-01-02 17:00:00;0.09;3.52;13.7;1673.6;63.42;113.08;7171.42;3.5199999999999996
2018-01-02 18:00:00;0.09;3.52;13.7;1673.56;63.35;113.08;7163.59;3.5199999999999996
2018-01-02 19:00:00;0.09;3.52;13.7;1673.52;60.22;113.07;6809.12;3.5199999999999996
2018-01-02 20:00:00;0.09;3.52;13.7;1673.47;54.4;113.08;6151.51;3.5199999999999996
2018-01-02 21:00:00;0.09;3.52;0.0;1673.47;49.16;0.0;0.03;3.5199999999999996
2018-01-02 22:00:00;0.09;3.52;0.0;1673.47;47.0;0.0;0.0;3.5199999999999996
2018-01-02 23:00:00;0.09;3.52;0.0;1673.47;40.5;0.0;0.0;3.5199999999999996
2018-01-03 00:00:00;0.09;3.51;0.0;1673.47;40.75;0.0;0.0;3.509583333333333
2018-01-03 01:00:00;0.09;3.51;0.0;1673.47;34.28;0.0;0.0;3.509583333333333
2018-01-03 02:00:00;0.09;3.51;0.0;1673.47;28.77;0.0;0.0;3.509583333333333
2018-01-03 03:00:00;0.09;3.51;0.0;1673.47;25.47;0.0;0.0;3.509583333333333
2018-01-03 04:00:00;0.09;3.51;0.0;1673.47;28.38;0.0;0.0;3.509583333333333
2018-01-03 05:00:00;0.09;3.51;0.0;1673.48;34.05;0.0;0.0;3.509583333333333
2018-01-03 06:00:00;0.09;3.51;0.0;1673.48;47.77;0.0;0.0;3.509583333333333
2018-01-03 07:00:00;0.09;3.51;0.0;1673.48;55.46;0.0;0.0;3.509583333333333
2018-01-03 08:00:00;0.09;3.51;0.0;1673.48;57.22;0.0;0.0;3.509583333333333
2018-01-03 09:00:00;0.09;3.51;13.7;1673.43;56.76;113.08;6417.74;3.509583333333333
2018-01-03 10:00:00;0.09;3.51;0.01;1673.43;56.21;0.1;5.81;3.509583333333333
2018-01-03 11:00:00;0.09;3.51;0.0;1673.43;54.83;0.0;0.0;3.509583333333333
2018-01-03 12:00:00;0.09;3.51;0.0;1673.43;53.11;0.0;0.0;3.509583333333333
2018-01-03 13:00:00;0.09;3.51;0.0;1673.43;53.6;0.0;0.0;3.509583333333333
2018-01-03 14:00:00;0.09;3.51;0.0;1673.43;53.81;0.0;0.0;3.509583333333333
2018-01-03 15:00:00;0.09;3.51;13.7;1673.39;55.49;113.08;6274.96;3.509583333333333
2018-01-03 16:00:00;0.09;3.51;13.7;1673.35;56.82;113.08;6425.25;3.509583333333333
2018-01-03 17:00:00;0.09;3.51;13.7;1673.31;61.45;113.08;6948.82;3.509583333333333
2018-01-03 18:00:00;0.09;3.51;13.7;1673.26;63.58;113.08;7189.27;3.509583333333333
2018-01-03 19:00:00;0.09;3.51;13.7;1673.22;61.38;113.08;6940.67;3.509583333333333
2018-01-03 20:00:00;0.09;3.51;2.02;1673.21;55.66;16.71;930.22;3.509583333333333
2018-01-03 21:00:00;0.09;3.51;0.0;1673.21;51.12;0.0;0.0;3.509583333333333
2018-01-03 22:00:00;0.09;3.51;0.0;1673.21;48.49;0.0;0.0;3.509583333333333
