 01      02      03      04      05      06      07      08      09      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58
2019-06-13 08:00,   6.968,   9.153,  16.121,  16.163,   0.413,  16.576,   3.568,  20.144,  20.269,   1.857,  22.125,   7.245,   7.283,   6.561,  13.844,  13.880,   3.016,  16.896,  16.996,   3.811,  20.807,  42.933,  43.073,   0.204,  43.278,   0.476,  43.754,  44.011,   0.721,  44.732,   0.641,   0.643,   1.238,   1.880,  46.613,  46.806,   0.197,  47.003,   0.635,  47.637,  47.837,   0.649,  48.486,   2.360,  50.846,  51.204,   0.630,  51.835,  52.018,   0.382,  52.400,   0.729,  53.129,  53.554,   1.588,  55.142,   0.504,  55.646,
2019-06-13 09:00,   6.898,   9.112,  16.010,  16.033,   0.410,  16.443,   3.541,  19.984,  20.064,   1.847,  21.911,   7.194,   7.216,   6.473,  13.689,  13.714,   2.978,  16.692,  16.767,   3.773,  20.540,  42.452,  42.553,   0.204,  42.757,   0.475,  43.231,  43.419,   0.719,  44.138,   0.639,   0.640,   1.234,   1.874,  46.012,  46.155,   0.196,  46.351,   0.633,  46.984,  47.133,   0.647,  47.780,   2.350,  50.130,  50.399,   0.628,  51.028,  51.167,   0.381,  51.548,   0.727,  52.275,  52.602,   1.583,  54.185,   0.503,  54.688,
2019-06-13 10:00,   6.847,   9.127,  15.974,  15.983,   0.408,  16.390,   3.515,  19.905,  19.948,   1.838,  21.787,   7.178,   7.186,   6.398,  13.584,  13.601,   2.945,  16.546,  16.600,   3.740,  20.340,  42.127,  42.196,   0.203,  42.399,   0.473,  42.873,  43.003,   0.717,  43.721,   0.637,   0.638,   1.230,   1.868,  45.589,  45.690,   0.196,  45.885,   0.631,  46.516,  46.623,   0.646,  47.269,   2.341,  49.610,  49.807,   0.627,  50.434,  50.537,   0.380,  50.917,   0.725,  51.642,  51.887,   1.578,  53.464,   0.502,  53.966,
2019-06-13 11:00,   6.834,   9.215,  16.050,  16.037,   0.406,  16.443,   3.494,  19.937,  19.934,   1.831,  21.765,   7.214,   7.204,   6.338,  13.543,  13.550,   2.919,  16.469,  16.500,   3.713,  20.213,  41.978,  42.012,   0.203,  42.214,   0.472,  42.687,  42.759,   0.716,  43.475,   0.635,   0.636,   1.227,   1.863,  45.338,  45.400,   0.195,  45.595,   0.629,  46.224,  46.292,   0.644,  46.936,   2.335,  49.271,  49.403,   0.625,  50.028,  50.099,   0.379,  50.478,   0.723,  51.202,  51.375,   1.573,  52.947,   0.501,  53.449,
2019-06-13 12:00,   6.845,   9.379,  16.224,  16.192,   0.404,  16.596,   3.480,  20.077,  20.026,   1.825,  21.851,   7.305,   7.275,   6.297,  13.572,  13.568,   2.901,  16.469,  16.474,   3.690,  20.164,  42.015,  42.011,   0.202,  42.214,   0.471,  42.685,  42.696,   0.714,  43.410,   0.634,   0.635,   1.224,   1.858,  45.268,  45.289,   0.195,  45.484,   0.628,  46.112,  46.141,   0.643,  46.784,   2.330,  49.113,  49.181,   0.624,  49.805,  49.845,   0.378,  50.224,   0.722,  50.945,  51.051,   1.569,  52.620,   0.501,  53.120,
2019-06-13 13:00,   6.893,   9.612,  16.504,  16.452,   0.402,  16.854,   3.468,  20.322,  20.225,   1.819,  22.045,   7.447,   7.399,   6.269,  13.668,  13.653,   2.887,  16.541,  16.520,   3.671,  20.192,  42.236,  42.196,   0.202,  42.397,   0.470,  42.868,  42.817,   0.713,  43.530,   0.632,   0.633,   1.221,   1.854,  45.384,  45.362,   0.194,  45.557,   0.626,  46.183,  46.172,   0.642,  46.814,   2.328,  49.141,  49.143,   0.623,  49.766,  49.776,   0.378,  50.153,   0.720,  50.874,  50.913,   1.565,  52.478,   0.500,  52.978,
2019-06-13 14:00,   6.967,   9.919,  16.886,  16.814,   0.401,  17.215,   3.459,  20.674,  20.530,   1.815,  22.345,   7.645,   7.577,   6.254,  13.831,  13.806,   2.881,  16.687,  16.641,   3.658,  20.299,  42.644,  42.565,   0.202,  42.767,   0.470,  43.236,  43.123,   0.711,  43.835,   0.631,   0.632,   1.218,   1.850,  45.684,  45.621,   0.194,  45.815,   0.625,  46.440,  46.389,   0.641,  47.029,   2.330,  49.359,  49.294,   0.622,  49.916,  49.894,   0.377,  50.271,   0.719,  50.990,  50.961,   1.562,  52.523,   0.499,  53.022,
2019-06-13 15:00,   7.064,  10.263,  17.327,  17.243,   0.399,  17.642,   3.451,  21.093,  20.916,   1.811,  22.727,   7.872,   7.792,   6.248,  14.040,  14.007,   2.873,  16.880,  16.816,   3.646,  20.462,  43.189,  43.082,   0.201,  43.283,   0.469,  43.752,  43.587,   0.710,  44.298,   0.629,   0.630,   1.216,   1.846,  46.144,  46.044,   0.194,  46.237,   0.624,  46.862,  46.774,   0.640,  47.413,   2.335,  49.748,  49.622,   0.621,  50.243,  50.191,   0.376,  50.567,   0.718,  51.285,  51.191,   1.560,  52.750,   0.498,  53.249,
2019-06-13 16:00,   7.169,  10.607,  17.776,  17.689,   0.398,  18.087,   3.441,  21.528,  21.340,   1.808,  23.147,   8.108,   8.023,   6.249,  14.272,  14.235,   2.866,  17.101,  17.027,   3.636,  20.663,  43.810,  43.686,   0.201,  43.887,   0.468,  44.355,  44.158,   0.709,  44.867,   0.628,   0.629,   1.214,   1.843,  46.710,  46.584,   0.193,  46.777,   0.623,  47.400,  47.285,   0.639,  47.924,   2.342,  50.266,  50.091,   0.620,  50.712,  50.635,   0.376,  51.011,   0.717,  51.727,  51.578,   1.557,  53.135,   0.497,  53.632,
2019-06-13 17:00,   7.257,  10.887,  18.145,  18.072,   0.396,  18.468,   3.428,  21.896,  21.729,   1.804,  23.534,   8.304,   8.230,   6.248,  14.479,  14.445,   2.856,  17.302,  17.231,   3.625,  20.857,  44.390,  44.272,   0.200,  44.473,   0.468,  44.940,  44.743,   0.708,  45.451,   0.627,   0.628,   1.212,   1.839,  47.290,  47.159,   0.193,  47.352,   0.622,  47.974,  47.849,   0.638,  48.487,   2.345,  50.832,  50.635,   0.620,  51.255,  51.164,   0.375,  51.540,   0.716,  52.255,  52.071,   1.555,  53.625,   0.497,  54.122,
