;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2017-01-01 00:00:00;4.69;3.478;22.0;1044.17;52.72;32.44;1710.42;3.4779166666666668
2017-01-01 01:00:00;4.69;3.478;0.0;1044.48;49.29;0.0;0.0;3.4779166666666668
2017-01-01 02:00:00;4.68;3.478;0.0;1044.78;46.57;0.0;0.0;3.4779166666666668
2017-01-01 03:00:00;4.68;3.478;0.01;1045.09;44.09;0.02;0.91;3.4779166666666668
2017-01-01 04:00:00;4.68;3.478;0.0;1045.39;44.15;0.0;0.0;3.4779166666666668
2017-01-01 05:00:00;4.67;3.478;0.01;1045.69;42.18;0.02;0.83;3.4779166666666668
2017-01-01 06:00:00;4.67;3.478;0.0;1046.0;43.19;0.0;0.0;3.4779166666666668
2017-01-01 07:00:00;4.67;3.478;0.0;1046.3;39.58;0.0;0.03;3.4779166666666668
2017-01-01 08:00:00;4.66;3.478;0.0;1046.61;41.63;0.0;0.0;3.4779166666666668
2017-01-01 09:00:00;4.66;3.478;0.0;1046.91;41.41;0.0;0.0;3.4779166666666668
2017-01-01 10:00:00;4.66;3.478;0.0;1047.21;47.58;0.0;0.0;3.4779166666666668
2017-01-01 11:00:00;4.65;3.478;0.0;1047.52;46.57;0.0;0.0;3.4779166666666668
2017-01-01 12:00:00;4.65;3.478;0.0;1047.82;47.38;0.0;0.0;3.4779166666666668
2017-01-01 13:00:00;4.65;3.478;0.0;1048.12;37.99;0.0;0.0;3.4779166666666668
2017-01-01 14:00:00;4.64;3.478;0.01;1048.42;38.53;0.01;0.38;3.4779166666666668
2017-01-01 15:00:00;4.64;3.478;0.0;1048.73;40.63;0.0;0.0;3.4779166666666668
2017-01-01 16:00:00;4.64;3.478;0.0;1049.03;45.82;0.0;0.0;3.4779166666666668
2017-01-01 17:00:00;4.63;3.478;0.0;1049.33;49.06;0.0;0.0;3.4779166666666668
2017-01-01 18:00:00;4.63;3.478;21.99;1048.2;52.73;32.43;1710.03;3.4779166666666668
2017-01-01 19:00:00;4.63;3.478;17.68;1047.35;54.37;26.06;1417.2;3.4779166666666668
2017-01-01 20:00:00;4.62;3.478;21.77;1046.23;54.74;32.1;1757.1;3.4779166666666668
2017-01-01 21:00:00;4.62;3.478;0.0;1046.53;50.22;0.0;0.0;3.4779166666666668
2017-01-01 22:00:00;4.62;3.478;0.0;1046.84;47.87;0.0;0.0;3.4779166666666668
2017-01-01 23:00:00;4.62;3.478;0.0;1047.14;47.88;0.0;0.0;3.4779166666666668
2017-01-02 00:00:00;4.61;3.5239999999999996;0.0;1047.44;49.09;0.0;0.0;3.5204166666666663
2017-01-02 01:00:00;4.61;3.5239999999999996;0.0;1047.74;45.0;0.0;0.15;3.5204166666666663
2017-01-02 02:00:00;4.61;3.5239999999999996;0.0;1048.04;45.92;0.0;0.0;3.5204166666666663
2017-01-02 03:00:00;4.6;3.5239999999999996;0.0;1048.34;42.38;0.0;0.0;3.5204166666666663
2017-01-02 04:00:00;4.6;3.5239999999999996;0.0;1048.64;41.67;0.01;0.3;3.5204166666666663
2017-01-02 05:00:00;4.6;3.5239999999999996;0.0;1048.93;43.02;0.0;0.05;3.5204166666666663
2017-01-02 06:00:00;4.59;3.5239999999999996;0.0;1049.23;49.82;0.0;0.02;3.5204166666666663
2017-01-02 07:00:00;4.59;3.5239999999999996;0.02;1049.53;53.23;0.03;1.84;3.5204166666666663
2017-01-02 08:00:00;4.59;3.5239999999999996;0.0;1049.83;58.34;0.0;0.0;3.5204166666666663
2017-01-02 09:00:00;4.58;3.5239999999999996;0.0;1050.13;56.2;0.0;0.0;3.5204166666666663
2017-01-02 10:00:00;4.58;3.5239999999999996;0.0;1050.43;55.77;0.0;0.18;3.5204166666666663
2017-01-02 11:00:00;4.58;3.5239999999999996;0.0;1050.73;57.03;0.0;0.0;3.5204166666666663
2017-01-02 12:00:00;4.57;3.5239999999999996;0.0;1051.02;55.45;0.0;0.0;3.5204166666666663
2017-01-02 13:00:00;4.57;3.5239999999999996;0.0;1051.32;54.93;0.0;0.17;3.5204166666666663
2017-01-02 14:00:00;4.57;3.5239999999999996;0.0;1051.62;55.85;0.0;0.08;3.5204166666666663
2017-01-02 15:00:00;4.56;3.5239999999999996;18.47;1050.71;57.99;27.24;1579.78;3.5204166666666663
2017-01-02 16:00:00;4.56;3.5239999999999996;0.0;1051.01;56.66;0.0;0.0;3.5204166666666663
2017-01-02 17:00:00;4.56;3.5239999999999996;22.0;1049.87;61.01;32.44;1979.13;3.5204166666666663
2017-01-02 18:00:00;4.55;3.5239999999999996;22.0;1048.74;63.63;32.44;2064.41;3.5204166666666663
2017-01-02 19:00:00;4.55;3.5239999999999996;21.97;1047.6;61.73;32.4;1999.91;3.5204166666666663
2017-01-02 20:00:00;4.55;3.5239999999999996;0.03;1047.9;54.4;0.05;2.61;3.5204166666666663
2017-01-02 21:00:00;4.54;3.5239999999999996;0.0;1048.19;50.27;0.0;0.09;3.5204166666666663
2017-01-02 22:00:00;4.54;3.5239999999999996;0.0;1048.49;51.23;0.0;0.1;3.5204166666666663
2017-01-02 23:00:00;4.54;3.5239999999999996;0.0;1048.78;51.22;0.0;0.15;3.5204166666666663
2017-01-03 00:00:00;4.54;3.562;0.0;1049.08;50.08;0.0;0.0;3.5612499999999994
2017-01-03 01:00:00;4.53;3.562;0.0;1049.37;47.0;0.0;0.0;3.5612499999999994
2017-01-03 02:00:00;4.53;3.562;0.0;1049.67;44.47;0.0;0.0;3.5612499999999994
2017-01-03 03:00:00;4.53;3.562;0.0;1049.96;42.62;0.0;0.0;3.5612499999999994
2017-01-03 04:00:00;4.52;3.562;0.0;1050.26;40.15;0.01;0.22;3.5612499999999994
2017-01-03 05:00:00;4.52;3.562;0.0;1050.55;43.48;0.0;0.0;3.5612499999999994
2017-01-03 06:00:00;4.52;3.562;0.0;1050.85;50.02;0.0;0.0;3.5612499999999994
2017-01-03 07:00:00;4.51;3.562;0.0;1051.14;54.87;0.0;0.0;3.5612499999999994
2017-01-03 08:00:00;4.51;3.562;0.0;1051.43;60.43;0.0;0.0;3.5612499999999994
2017-01-03 09:00:00;4.51;3.562;0.0;1051.73;61.48;0.0;0.0;3.5612499999999994
2017-01-03 10:00:00;4.5;3.562;0.0;1052.02;60.77;0.0;0.0;3.5612499999999994
2017-01-03 11:00:00;4.5;3.562;0.0;1052.32;59.12;0.0;0.0;3.5612499999999994
2017-01-03 12:00:00;4.5;3.562;0.0;1052.61;53.97;0.0;0.0;3.5612499999999994
2017-01-03 13:00:00;4.5;3.562;0.0;1052.9;51.85;0.0;0.0;3.5612499999999994
2017-01-03 14:00:00;4.49;3.562;0.0;1053.19;53.6;0.0;0.0;3.5612499999999994
2017-01-03 15:00:00;4.49;3.562;0.0;1053.49;56.48;0.0;0.0;3.5612499999999994
2017-01-03 16:00:00;4.49;3.562;0.0;1053.78;59.12;0.0;0.0;3.5612499999999994
2017-01-03 17:00:00;4.48;3.562;22.0;1052.64;72.06;32.44;2337.67;3.5612499999999994
2017-01-03 18:00:00;4.48;3.562;21.99;1051.5;74.61;32.43;2419.45;3.5612499999999994
2017-01-03 19:00:00;4.48;3.562;19.49;1050.52;70.77;28.74;2034.22;3.5612499999999994
2017-01-03 20:00:00;4.47;3.562;21.99;1049.38;64.13;32.43;2080.1;3.5612499999999994
2017-01-03 21:00:00;4.47;3.562;0.0;1049.67;58.72;0.0;0.0;3.5612499999999994
2017-01-03 22:00:00;4.47;3.562;0.0;1049.96;55.24;0.0;0.0;3.5612499999999994
2017-01-03 23:00:00;4.46;3.562;0.0;1050.25;52.64;0.0;0.0;3.5612499999999994
2017-01-04 00:00:00;4.46;3.5989999999999998;0.01;1050.54;52.53;0.01;0.75;3.598333333333333
2017-01-04 01:00:00;4.46;3.5989999999999998;0.03;1050.83;50.27;0.04;1.94;3.598333333333333
2017-01-04 02:00:00;4.46;3.5989999999999998;0.0;1051.12;47.89;0.0;0.0;3.598333333333333
2017-01-04 03:00:00;4.45;3.5989999999999998;0.0;1051.41;48.22;0.0;0.0;3.598333333333333
2017-01-04 04:00:00;4.45;3.5989999999999998;0.0;1051.7;49.78;0.0;0.0;3.598333333333333
2017-01-04 05:00:00;4.45;3.5989999999999998;0.0;1051.99;51.22;0.0;0.0;3.598333333333333
2017-01-04 06:00:00;4.44;3.5989999999999998;0.05;1052.27;56.88;0.07;4.1;3.598333333333333
