;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;0.01;1673.99;45.73;0.08;3.82;3.5295833333333335
2018-01-01 01:00:00;0.09;3.53;0.0;1673.99;44.16;0.0;0.0;3.5295833333333335
2018-01-01 02:00:00;0.09;3.53;0.03;1673.99;42.24;0.21;8.97;3.5295833333333335
2018-01-01 03:00:00;0.09;3.53;0.0;1673.99;39.29;0.0;0.0;3.5295833333333335
2018-01-01 04:00:00;0.09;3.53;0.0;1673.99;36.0;0.0;0.0;3.5295833333333335
2018-01-01 05:00:00;0.09;3.53;0.0;1673.99;41.99;0.01;0.47;3.5295833333333335
2018-01-01 06:00:00;0.09;3.53;0.0;1673.99;42.25;0.0;0.0;3.5295833333333335
2018-01-01 07:00:00;0.09;3.53;0.0;1673.99;44.97;0.04;1.81;3.5295833333333335
2018-01-01 08:00:00;0.09;3.53;0.0;1673.99;45.0;0.0;0.0;3.5295833333333335
2018-01-01 09:00:00;0.09;3.53;0.0;1674.0;44.94;0.0;0.0;3.5295833333333335
2018-01-01 10:00:00;0.09;3.53;0.0;1674.0;45.04;0.0;0.0;3.5295833333333335
2018-01-01 11:00:00;0.09;3.53;2.55;1673.99;46.67;21.08;984.01;3.5295833333333335
2018-01-01 12:00:00;0.09;3.53;0.0;1673.99;46.99;0.0;0.09;3.5295833333333335
2018-01-01 13:00:00;0.09;3.53;0.0;1673.99;44.16;0.0;0.0;3.5295833333333335
2018-01-01 14:00:00;0.09;3.53;0.0;1673.99;45.26;0.0;0.0;3.5295833333333335
2018-01-01 15:00:00;0.09;3.53;13.64;1673.95;47.84;112.61;5387.44;3.5295833333333335
2018-01-01 16:00:00;0.09;3.53;13.7;1673.9;50.1;113.08;5665.06;3.5295833333333335
2018-01-01 17:00:00;0.09;3.53;13.7;1673.86;54.3;113.07;6139.68;3.5295833333333335
2018-01-01 18:00:00;0.09;3.53;13.7;1673.82;51.91;113.06;5869.18;3.5295833333333335
2018-01-01 19:00:00;0.09;3.53;13.67;1673.78;51.38;112.83;5797.38;3.5295833333333335
2018-01-01 20:00:00;0.09;3.53;13.7;1673.73;49.2;113.08;5563.3;3.5295833333333335
2018-01-01 21:00:00;0.09;3.53;0.0;1673.73;45.73;0.0;0.0;3.5295833333333335
2018-01-01 22:00:00;0.09;3.53;0.0;1673.73;44.84;0.0;0.06;3.5295833333333335
2018-01-01 23:00:00;0.09;3.53;0.01;1673.73;38.11;0.07;2.6;3.5295833333333335
2018-01-02 00:00:00;0.09;3.52;0.0;1673.73;19.19;0.0;0.04;3.52
2018-01-02 01:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.0;3.52
2018-01-02 02:00:00;0.09;3.52;0.0;1673.73;11.0;0.0;0.01;3.52
2018-01-02 03:00:00;0.09;3.52;0.0;1673.73;10.0;0.01;0.1;3.52
2018-01-02 04:00:00;0.09;3.52;0.0;1673.73;11.83;0.01;0.13;3.52
2018-01-02 05:00:00;0.09;3.52;0.0;1673.73;14.99;0.02;0.27;3.52
2018-01-02 06:00:00;0.09;3.52;0.0;1673.74;40.6;0.0;0.03;3.52
2018-01-02 07:00:00;0.09;3.52;0.0;1673.74;46.99;0.0;0.0;3.52
2018-01-02 08:00:00;0.09;3.52;0.0;1673.74;47.95;0.0;0.0;3.52
2018-01-02 09:00:00;0.09;3.52;0.0;1673.74;49.9;0.0;0.0;3.52
2018-01-02 10:00:00;0.09;3.52;13.7;1673.69;50.0;113.06;5653.21;3.52
2018-01-02 11:00:00;0.09;3.52;13.7;1673.65;49.7;113.07;5619.81;3.52
2018-01-02 12:00:00;0.09;3.52;0.0;1673.65;48.16;0.0;0.0;3.52
2018-01-02 13:00:00;0.09;3.52;0.0;1673.65;47.24;0.0;0.07;3.52
2018-01-02 14:00:00;0.09;3.52;0.0;1673.65;46.1;0.0;0.0;3.52
2018-01-02 15:00:00;0.09;3.52;0.0;1673.65;47.6;0.0;0.0;3.52
2018-01-02 16:00:00;0.09;3.52;0.0;1673.65;50.45;0.0;0.0;3.52
2018-01-02 17:00:00;0.09;3.52;13.7;1673.61;54.9;113.07;6207.78;3.52
2018-01-02 18:00:00;0.09;3.52;13.7;1673.57;57.18;113.07;6465.63;3.52
2018-01-02 19:00:00;0.09;3.52;13.7;1673.52;54.9;113.08;6207.82;3.52
2018-01-02 20:00:00;0.09;3.52;13.7;1673.48;51.2;113.07;5789.36;3.52
2018-01-02 21:00:00;0.09;3.52;2.28;1673.47;48.82;18.78;917.03;3.52
2018-01-02 22:00:00;0.09;3.52;0.0;1673.47;45.14;0.0;0.04;3.52
2018-01-02 23:00:00;0.09;3.52;0.0;1673.47;40.09;0.0;0.01;3.52
2018-01-03 00:00:00;0.09;3.51;0.0;1673.47;42.75;0.0;0.0;3.51
2018-01-03 01:00:00;0.09;3.51;0.0;1673.47;35.02;0.0;0.0;3.51
2018-01-03 02:00:00;0.09;3.51;0.0;1673.47;28.85;0.0;0.0;3.51
2018-01-03 03:00:00;0.09;3.51;0.0;1673.47;28.0;0.0;0.0;3.51
2018-01-03 04:00:00;0.09;3.51;0.0;1673.47;35.02;0.0;0.0;3.51
2018-01-03 05:00:00;0.09;3.51;0.0;1673.48;44.49;0.0;0.0;3.51
2018-01-03 06:00:00;0.09;3.51;0.0;1673.48;50.65;0.0;0.0;3.51
2018-01-03 07:00:00;0.09;3.51;13.7;1673.43;67.0;113.08;7576.03;3.51
2018-01-03 08:00:00;0.09;3.51;13.7;1673.39;70.0;113.06;7914.29;3.51
2018-01-03 09:00:00;0.09;3.51;13.7;1673.35;68.0;113.08;7689.11;3.51
2018-01-03 10:00:00;0.09;3.51;0.0;1673.35;55.7;0.0;0.0;3.51
2018-01-03 11:00:00;0.09;3.51;0.0;1673.35;53.3;0.0;0.0;3.51
2018-01-03 12:00:00;0.09;3.51;0.0;1673.35;52.61;0.0;0.08;3.51
2018-01-03 13:00:00;0.09;3.51;0.0;1673.35;50.65;0.0;0.0;3.51
2018-01-03 14:00:00;0.09;3.51;0.0;1673.35;53.3;0.02;0.95;3.51
2018-01-03 15:00:00;0.09;3.51;0.0;1673.35;54.9;0.0;0.0;3.51
2018-01-03 16:00:00;0.09;3.51;2.04;1673.34;59.0;16.83;992.79;3.51
2018-01-03 17:00:00;0.09;3.51;13.7;1673.3;70.0;113.08;7915.26;3.51
2018-01-03 18:00:00;0.09;3.51;13.7;1673.26;67.18;113.08;7596.39;3.51
2018-01-03 19:00:00;0.09;3.51;13.7;1673.21;62.6;113.08;7078.5;3.51
2018-01-03 20:00:00;0.09;3.51;0.0;1673.21;57.71;0.0;0.25;3.51
2018-01-03 21:00:00;0.09;3.51;0.0;1673.21;53.3;0.0;0.0;3.51
2018-01-03 22:00:00;0.09;3.51;0.0;1673.21;49.7;0.0;0.0;3.51
2018-01-03 23:00:00;0.09;3.51;0.0;1673.21;44.15;0.0;0.02;3.51
2018-01-04 00:00:00;0.09;3.5;0.0;1673.21;32.5;0.0;0.07;3.5004166666666667
2018-01-04 01:00:00;0.09;3.5;0.0;1673.21;23.23;0.0;0.0;3.5004166666666667
2018-01-04 02:00:00;0.09;3.5;0.0;1673.21;18.22;0.0;0.0;3.5004166666666667
2018-01-04 03:00:00;0.09;3.5;0.0;1673.21;17.3;0.0;0.0;3.5004166666666667
