;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;13.7;1673.95;45.73;113.08;5170.92;3.5295833333333335
2018-01-01 01:00:00;0.09;3.53;0.0;1673.95;44.16;0.0;0.0;3.5295833333333335
2018-01-01 02:00:00;0.09;3.53;0.0;1673.95;42.24;0.0;0.0;3.5295833333333335
2018-01-01 03:00:00;0.09;3.53;0.0;1673.95;39.29;0.0;0.02;3.5295833333333335
2018-01-01 04:00:00;0.09;3.53;0.0;1673.95;36.0;0.0;0.08;3.5295833333333335
2018-01-01 05:00:00;0.09;3.53;0.0;1673.95;41.99;0.0;0.0;3.5295833333333335
2018-01-01 06:00:00;0.09;3.53;0.0;1673.95;42.25;0.0;0.01;3.5295833333333335
2018-01-01 07:00:00;0.09;3.53;0.0;1673.95;44.97;0.0;0.04;3.5295833333333335
2018-01-01 08:00:00;0.09;3.53;0.0;1673.95;45.0;0.0;0.02;3.5295833333333335
2018-01-01 09:00:00;0.09;3.53;0.0;1673.95;44.94;0.04;1.76;3.5295833333333335
2018-01-01 10:00:00;0.09;3.53;0.0;1673.95;45.04;0.04;1.71;3.5295833333333335
2018-01-01 11:00:00;0.09;3.53;0.0;1673.95;46.67;0.0;0.0;3.5295833333333335
2018-01-01 12:00:00;0.09;3.53;13.7;1673.91;46.99;113.08;5313.4;3.5295833333333335
2018-01-01 13:00:00;0.09;3.53;0.0;1673.91;44.16;0.0;0.14;3.5295833333333335
2018-01-01 14:00:00;0.09;3.53;0.0;1673.91;45.26;0.0;0.02;3.5295833333333335
2018-01-01 15:00:00;0.09;3.53;0.0;1673.91;47.84;0.04;1.79;3.5295833333333335
2018-01-01 16:00:00;0.09;3.53;13.7;1673.87;50.1;113.08;5665.06;3.5295833333333335
2018-01-01 17:00:00;0.09;3.53;13.7;1673.83;54.3;113.08;6139.98;3.5295833333333335
2018-01-01 18:00:00;0.09;3.53;13.7;1673.78;51.91;113.04;5867.79;3.5295833333333335
2018-01-01 19:00:00;0.09;3.53;13.7;1673.74;51.38;113.07;5809.78;3.5295833333333335
2018-01-01 20:00:00;0.09;3.53;0.0;1673.74;49.2;0.04;1.9;3.5295833333333335
2018-01-01 21:00:00;0.09;3.53;2.43;1673.73;45.73;20.05;916.67;3.5295833333333335
2018-01-01 22:00:00;0.09;3.53;0.08;1673.73;44.84;0.63;28.22;3.5295833333333335
2018-01-01 23:00:00;0.09;3.53;0.0;1673.73;38.11;0.0;0.02;3.5295833333333335
2018-01-02 00:00:00;0.09;3.52;0.0;1673.73;19.19;0.0;0.0;3.5195833333333337
2018-01-02 01:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.0;3.5195833333333337
2018-01-02 02:00:00;0.09;3.52;0.0;1673.73;11.0;0.0;0.0;3.5195833333333337
2018-01-02 03:00:00;0.09;3.52;0.0;1673.73;10.0;0.0;0.0;3.5195833333333337
2018-01-02 04:00:00;0.09;3.52;0.0;1673.73;11.83;0.0;0.0;3.5195833333333337
2018-01-02 05:00:00;0.09;3.52;0.0;1673.73;14.99;0.0;0.04;3.5195833333333337
2018-01-02 06:00:00;0.09;3.52;0.0;1673.74;40.6;0.01;0.36;3.5195833333333337
2018-01-02 07:00:00;0.09;3.52;0.0;1673.74;46.99;0.0;0.06;3.5195833333333337
2018-01-02 08:00:00;0.09;3.52;0.0;1673.74;47.95;0.0;0.0;3.5195833333333337
2018-01-02 09:00:00;0.09;3.52;13.7;1673.69;49.9;113.07;5642.43;3.5195833333333337
