;Q_in;Q_out_constr;Q out(m^3/s);ht(m);prezzo (eur/MWh);energy (MWh);ricavo (eur);Q_out daily mean
2018-01-01 00:00:00;0.09;3.53;0.0;1673.99;45.73;0.0;0.0;0.5708333333333333
2018-01-01 01:00:00;0.09;3.53;0.0;1673.99;44.16;0.0;0.0;0.5708333333333333
2018-01-01 02:00:00;0.09;3.53;0.0;1673.99;42.24;0.0;0.0;0.5708333333333333
2018-01-01 03:00:00;0.09;3.53;0.0;1673.99;39.29;0.0;0.0;0.5708333333333333
2018-01-01 04:00:00;0.09;3.53;0.0;1673.99;36.0;0.0;0.0;0.5708333333333333
2018-01-01 05:00:00;0.09;3.53;0.0;1673.99;41.99;0.0;0.0;0.5708333333333333
2018-01-01 06:00:00;0.09;3.53;0.0;1673.99;42.25;0.0;0.0;0.5708333333333333
2018-01-01 07:00:00;0.09;3.53;0.0;1673.99;44.97;0.0;0.0;0.5708333333333333
2018-01-01 08:00:00;0.09;3.53;0.0;1673.99;45.0;0.0;0.0;0.5708333333333333
2018-01-01 09:00:00;0.09;3.53;0.0;1674.0;44.94;0.0;0.0;0.5708333333333333
2018-01-01 10:00:00;0.09;3.53;0.0;1674.0;45.04;0.0;0.0;0.5708333333333333
2018-01-01 11:00:00;0.09;3.53;0.0;1674.0;46.67;0.0;0.0;0.5708333333333333
2018-01-01 12:00:00;0.09;3.53;0.0;1674.0;46.99;0.0;0.0;0.5708333333333333
2018-01-01 13:00:00;0.09;3.53;0.0;1674.0;44.16;0.0;0.0;0.5708333333333333
2018-01-01 14:00:00;0.09;3.53;0.0;1674.0;45.26;0.0;0.0;0.5708333333333333
2018-01-01 15:00:00;0.09;3.53;0.0;1674.0;47.84;0.0;0.0;0.5708333333333333
2018-01-01 16:00:00;0.09;3.53;0.0;1674.0;50.1;0.0;0.0;0.5708333333333333
2018-01-01 17:00:00;0.09;3.53;0.0;1674.0;54.3;0.0;0.0;0.5708333333333333
2018-01-01 18:00:00;0.09;3.53;0.0;1674.0;51.91;0.0;0.0;0.5708333333333333
2018-01-01 19:00:00;0.09;3.53;13.7;1673.96;51.38;113.08;5809.8;0.5708333333333333
2018-01-01 20:00:00;0.09;3.53;0.0;1673.96;49.2;0.0;0.0;0.5708333333333333
2018-01-01 21:00:00;0.09;3.53;0.0;1673.96;45.73;0.0;0.0;0.5708333333333333
2018-01-01 22:00:00;0.09;3.53;0.0;1673.96;44.84;0.0;0.0;0.5708333333333333
2018-01-01 23:00:00;0.09;3.53;0.0;1673.96;38.11;0.0;0.0;0.5708333333333333
2018-01-02 00:00:00;0.09;3.52;0.0;1673.96;19.19;0.0;0.0;2.8541666666666665
2018-01-02 01:00:00;0.09;3.52;0.0;1673.96;14.99;0.0;0.0;2.8541666666666665
2018-01-02 02:00:00;0.09;3.52;0.0;1673.96;11.0;0.0;0.0;2.8541666666666665
2018-01-02 03:00:00;0.09;3.52;0.0;1673.96;10.0;0.0;0.0;2.8541666666666665
2018-01-02 04:00:00;0.09;3.52;0.0;1673.96;11.83;0.0;0.0;2.8541666666666665
2018-01-02 05:00:00;0.09;3.52;0.0;1673.96;14.99;0.0;0.0;2.8541666666666665
2018-01-02 06:00:00;0.09;3.52;0.0;1673.96;40.6;0.0;0.0;2.8541666666666665
2018-01-02 07:00:00;0.09;3.52;0.0;1673.96;46.99;0.0;0.0;2.8541666666666665
2018-01-02 08:00:00;0.09;3.52;0.0;1673.96;47.95;0.0;0.0;2.8541666666666665
2018-01-02 09:00:00;0.09;3.52;0.0;1673.96;49.9;0.0;0.0;2.8541666666666665
2018-01-02 10:00:00;0.09;3.52;13.7;1673.92;50.0;113.08;5653.76;2.8541666666666665
2018-01-02 11:00:00;0.09;3.52;0.0;1673.92;49.7;0.0;0.0;2.8541666666666665
2018-01-02 12:00:00;0.09;3.52;0.0;1673.92;48.16;0.0;0.0;2.8541666666666665
2018-01-02 13:00:00;0.09;3.52;0.0;1673.92;47.24;0.0;0.0;2.8541666666666665
2018-01-02 14:00:00;0.09;3.52;0.0;1673.92;46.1;0.0;0.0;2.8541666666666665
2018-01-02 15:00:00;0.09;3.52;0.0;1673.92;47.6;0.0;0.0;2.8541666666666665
2018-01-02 16:00:00;0.09;3.52;13.7;1673.88;50.45;113.08;5704.64;2.8541666666666665
2018-01-02 17:00:00;0.09;3.52;0.0;1673.88;54.9;0.0;0.0;2.8541666666666665
2018-01-02 18:00:00;0.09;3.52;13.7;1673.83;57.18;113.08;6465.64;2.8541666666666665
