0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.025100705942441195,0.005428269585128798,0.016280911123904666,0.02270982238471764,0.020542801191558394,0.0021091646794420514,1.1477000714040315,1.473761296310684,0.7110423540200608,0.13774188126717846,0.058223326622129284,2.7024559941580506,0.21120402626290807,0.18619419786685454,0.03416495652934337,0.015818565958862635,0.014271060745130432,0.0003874522403353997,0.02901571407216447,0.07258786919034776,0.0136451681519318,0.0023649103097485233,0.00704435001474437,0.0005910303752126738,1699.9282333633782,70.13261409959308
65.97210580706779,65.56178038977345,65.8457703365011,65.98779747992846,65.7580352134677,65.94331615042505,65.99242614791109,65.9985561432889,65.99449388747252,65.99811673704559,65.97339194324162,65.99652478823619,65.95093057310393,65.99859072302596,65.96881321880902,65.99342728475395,65.99548314546684,61.376388988243846,65.64417238789166,65.0645477370272,65.85414348607222,64.73672911671086,64.58784437464335,65.0373581924778,340739.291375764,-1496.187744252586
64.70482669416081,57.54111882718789,58.94292636293638,65.91917668836389,64.92911827433821,1.4325948655514082,65.99145299060633,65.97966705910069,65.8725145865,59.79624228816642,65.91748154168599,65.96744715389679,65.49176330468845,65.99563220895556,65.99531669202415,65.0398700067129,65.20042957910897,0.6248990972376489,59.947558912477724,1.1032875272819795,4.185045733768131,0.1422010105124718,0.024467639587422485,0.15972725518562114,250854.77737432584,-1019.8617663000357
65.25362301861513,1.0302656325179136,64.79277644229427,65.96285929238698,61.505835130975726,55.54041612913715,65.98706173511101,65.97625929049454,65.9435754943079,65.96284573263432,65.96451229482143,65.91761285287767,65.73719037889491,65.65755242097761,65.91040814123595,65.9061449456103,64.4501693623311,4.419794746182478,1.280415892028408,9.322577681276847,9.484068759582772,2.712837413217425,1.38601040067557,0.044428828073914906,244827.91955786984,-989.1062420162614
64.53220080964525,59.618607350899644,64.29209532813172,65.93950997957772,62.13345338312252,62.622928873073086,65.29981645006967,65.95030925198795,65.82511339798683,65.99816011620827,65.96501152354665,65.9171820970189,65.96120223542897,65.9617377734254,65.91252476045705,65.9887355592662,65.77007156091099,2.109873553996896,62.941078882437736,13.442546091720896,44.992280970485865,3.9699679093464195,2.186338623581389,4.597140147882792,278571.6822041435,-1160.8848866302087
65.34020379624818,65.4298955935014,65.71205738887019,65.80795762814857,65.67873725703818,65.55043444844327,65.97883738763683,65.97131378599927,65.95941346236089,65.98055451368354,65.96004340514762,65.99319601525072,65.7162160839815,65.99496916057049,65.64320254179383,65.98056332775785,65.97574890453329,5.807659656799533,62.820682765537214,59.711172027457664,11.917333345100438,0.2943459074409738,0.7377374420597391,1.162580257482766,283295.7931673516,-1184.081856102844
0.10367246417552134,1.1719130244740015,0.036627997885009825,1.3775758807934597,0.10116768320137337,0.8148755141406789,61.28921416284255,60.01448338377167,64.42376035722235,3.118494824501486,65.64548775444534,65.39737109139602,0.11994821090350305,65.66899782687473,64.89655447772034,0.6015737161220276,2.5615797569086833,0.04038636880292933,0.05190223173807498,0.0690156273103057,0.5192450573683809,0.15429151530690643,0.06193224842062006,0.08229312524367716,112437.21016496028,-381.2793643015697
0.013209466425322683,1.5244505790600582,0.24888620399612915,0.2019881333108522,0.05324442455727496,0.0009926749876811754,58.50539684921934,54.64531479160632,62.50138277803261,56.57963847900182,2.155064542436607,9.735287239553031,0.9403316807200329,65.73597786798759,63.47051030163436,61.27132901131195,0.1655485979744148,0.040367524463402804,0.15383627719162268,0.6467041382299734,0.16432407043591943,0.026454864324546575,0.028946870284011852,0.0009478515320921454,107098.40666172432,-361.76713521827696
65.20112726444586,7.3705216954336645,64.62245703647707,65.9592766779445,65.72165040860037,12.702793975215243,65.98706186638695,65.99854670647757,65.9748732374529,65.98285596073072,65.96119060384831,65.99461372250708,65.97202609067018,65.98797926365506,65.91544238214433,65.97305035793943,65.86985215029988,5.740345314502738,61.76840609723762,65.15211058901416,62.33557270310199,2.3292906597821883,2.077438942325198,0.25495341407699135,272255.3961751843,-1129.81043712027
65.19899428050323,65.42870225810947,64.66221719721752,65.93933745545627,65.68101176944947,0.5533403369329477,65.97877758934047,65.99829575811916,65.97516503713257,65.98327766881147,65.9794008533197,65.99491730816787,65.92950742059445,65.99737953114239,65.88711678015606,65.97681730172081,65.61528817687615,60.01597990368568,64.96444073391643,60.25124604778435,65.91714594041697,5.489576298962506,4.322409687404195,5.363820154357947,293861.8290056037,-1242.0611654895783
